scenario_id,container_id,size,teu,length,width,height,empty_weight,total_weight,cargo_weight,weight_category,cargo_type,loading_priority,destination
1,S001C0271,40ft,2,12.03,2.44,2.59,3.75,15.03,11.28,light,reefer,3,PORT_B
1,S001C0272,40ft,2,12.03,2.44,2.59,3.75,17.36,13.61,medium,reefer,5,PORT_B
1,S001C0273,20ft,1,6.06,2.44,2.59,2.3,17.61,15.31,medium,reefer,2,PORT_B
1,S001C0274,20ft,1,6.06,2.44,2.59,2.3,23.68,21.38,heavy,hazmat,3,PORT_B
1,S001C0275,40ft,2,12.03,2.44,2.59,3.75,28.78,25.03,heavy,general,4,PORT_B
1,S001C0276,20ft,1,6.06,2.44,2.59,2.3,10.1,7.8,light,general,4,PORT_B
1,S001C0277,40ft,2,12.03,2.44,2.59,3.75,22.08,18.33,medium,reefer,1,PORT_B
1,S001C0278,20ft,1,6.06,2.44,2.59,2.3,13.94,11.64,medium,general,3,PORT_B
1,S001C0279,40ft,2,12.03,2.44,2.59,3.75,20.86,17.11,medium,general,3,PORT_B
1,S001C0280,20ft,1,6.06,2.44,2.59,2.3,14.07,11.77,medium,reefer,5,PORT_B
1,S001C0281,40ft,2,12.03,2.44,2.59,3.75,12.63,8.88,light,reefer,1,PORT_B
1,S001C0282,40ft,2,12.03,2.44,2.59,3.75,23.03,19.28,medium,general,3,PORT_B
1,S001C0283,40ft,2,12.03,2.44,2.59,3.75,16.87,13.12,medium,general,1,PORT_B
1,S001C0284,20ft,1,6.06,2.44,2.59,2.3,18.96,16.66,heavy,general,2,PORT_B
1,S001C0285,20ft,1,6.06,2.44,2.59,2.3,7.02,4.72,light,general,5,PORT_B
1,S001C0286,20ft,1,6.06,2.44,2.59,2.3,16.11,13.81,medium,general,4,PORT_B
1,S001C0287,40ft,2,12.03,2.44,2.59,3.75,11.66,7.91,light,general,4,PORT_B
1,S001C0288,20ft,1,6.06,2.44,2.59,2.3,6.52,4.22,light,general,4,PORT_B
1,S001C0289,20ft,1,6.06,2.44,2.59,2.3,23.18,20.88,heavy,general,1,PORT_B
1,S001C0290,40ft,2,12.03,2.44,2.59,3.75,22.96,19.21,medium,general,3,PORT_B
1,S001C0291,20ft,1,6.06,2.44,2.59,2.3,5.44,3.14,light,general,1,PORT_B
1,S001C0292,20ft,1,6.06,2.44,2.59,2.3,5.57,3.27,light,general,5,PORT_B
1,S001C0293,20ft,1,6.06,2.44,2.59,2.3,6.3,4.0,light,reefer,2,PORT_B
1,S001C0294,40ft,2,12.03,2.44,2.59,3.75,14.39,10.64,light,general,5,PORT_B
1,S001C0295,20ft,1,6.06,2.44,2.59,2.3,16.8,14.5,medium,general,2,PORT_B
1,S001C0296,20ft,1,6.06,2.44,2.59,2.3,16.61,14.31,medium,general,5,PORT_B
1,S001C0297,20ft,1,6.06,2.44,2.59,2.3,10.2,7.9,light,reefer,2,PORT_B
1,S001C0298,20ft,1,6.06,2.44,2.59,2.3,5.35,3.05,light,general,1,PORT_B
1,S001C0299,20ft,1,6.06,2.44,2.59,2.3,9.04,6.74,light,general,2,PORT_B
1,S001C0300,40ft,2,12.03,2.44,2.59,3.75,9.14,5.39,light,general,1,PORT_B
1,S001C0301,20ft,1,6.06,2.44,2.59,2.3,14.51,12.21,medium,general,1,PORT_B
1,S001C0302,20ft,1,6.06,2.44,2.59,2.3,13.2,10.9,medium,general,5,PORT_B
1,S001C0303,20ft,1,6.06,2.44,2.59,2.3,12.07,9.77,medium,general,5,PORT_B
1,S001C0304,20ft,1,6.06,2.44,2.59,2.3,17.57,15.27,medium,general,5,PORT_B
1,S001C0305,20ft,1,6.06,2.44,2.59,2.3,18.01,15.71,medium,general,1,PORT_B
1,S001C0306,20ft,1,6.06,2.44,2.59,2.3,13.71,11.41,medium,hazmat,1,PORT_B
1,S001C0307,20ft,1,6.06,2.44,2.59,2.3,13.85,11.55,medium,general,1,PORT_B
1,S001C0308,20ft,1,6.06,2.44,2.59,2.3,10.83,8.53,medium,general,3,PORT_B
1,S001C0309,40ft,2,12.03,2.44,2.59,3.75,20.14,16.39,medium,reefer,3,PORT_B
1,S001C0310,20ft,1,6.06,2.44,2.59,2.3,21.32,19.02,heavy,general,4,PORT_B
1,S001C0311,20ft,1,6.06,2.44,2.59,2.3,11.09,8.79,medium,general,1,PORT_B
1,S001C0312,40ft,2,12.03,2.44,2.59,3.75,21.9,18.15,medium,general,2,PORT_B
1,S001C0313,20ft,1,6.06,2.44,2.59,2.3,12.13,9.83,medium,general,3,PORT_B
1,S001C0314,20ft,1,6.06,2.44,2.59,2.3,8.68,6.38,light,hazmat,3,PORT_B
1,S001C0315,20ft,1,6.06,2.44,2.59,2.3,5.83,3.53,light,reefer,2,PORT_B
1,S001C0316,40ft,2,12.03,2.44,2.59,3.75,24.17,20.42,heavy,general,1,PORT_B
1,S001C0317,20ft,1,6.06,2.44,2.59,2.3,16.26,13.96,medium,general,3,PORT_B
1,S001C0318,20ft,1,6.06,2.44,2.59,2.3,14.99,12.69,medium,general,5,PORT_B
1,S001C0319,40ft,2,12.03,2.44,2.59,3.75,8.73,4.98,light,general,3,PORT_B
1,S001C0320,40ft,2,12.03,2.44,2.59,3.75,26.39,22.64,heavy,general,1,PORT_B
1,S001C0321,20ft,1,6.06,2.44,2.59,2.3,13.11,10.81,medium,general,5,PORT_B
1,S001C0322,20ft,1,6.06,2.44,2.59,2.3,8.24,5.94,light,general,2,PORT_B
1,S001C0323,20ft,1,6.06,2.44,2.59,2.3,7.64,5.34,light,general,1,PORT_B
1,S001C0324,40ft,2,12.03,2.44,2.59,3.75,9.56,5.81,light,general,4,PORT_B
1,S001C0325,40ft,2,12.03,2.44,2.59,3.75,28.87,25.12,heavy,hazmat,5,PORT_B
1,S001C0326,40ft,2,12.03,2.44,2.59,3.75,15.96,12.21,medium,general,3,PORT_B
1,S001C0327,20ft,1,6.06,2.44,2.59,2.3,8.52,6.22,light,general,3,PORT_B
1,S001C0328,20ft,1,6.06,2.44,2.59,2.3,5.39,3.09,light,general,2,PORT_B
1,S001C0329,40ft,2,12.03,2.44,2.59,3.75,16.31,12.56,medium,general,1,PORT_B
1,S001C0330,20ft,1,6.06,2.44,2.59,2.3,12.02,9.72,medium,general,4,PORT_B
1,S001C0331,20ft,1,6.06,2.44,2.59,2.3,6.52,4.22,light,general,3,PORT_B
1,S001C0332,40ft,2,12.03,2.44,2.59,3.75,27.48,23.73,heavy,reefer,1,PORT_B
1,S001C0333,20ft,1,6.06,2.44,2.59,2.3,8.01,5.71,light,general,1,PORT_B
1,S001C0334,20ft,1,6.06,2.44,2.59,2.3,13.69,11.39,medium,general,5,PORT_B
1,S001C0335,20ft,1,6.06,2.44,2.59,2.3,12.02,9.72,medium,general,5,PORT_B
1,S001C0336,20ft,1,6.06,2.44,2.59,2.3,4.97,2.67,light,general,5,PORT_B
1,S001C0337,20ft,1,6.06,2.44,2.59,2.3,12.77,10.47,medium,reefer,2,PORT_B
1,S001C0338,20ft,1,6.06,2.44,2.59,2.3,18.61,16.31,heavy,general,2,PORT_B
1,S001C0339,20ft,1,6.06,2.44,2.59,2.3,22.67,20.37,heavy,general,3,PORT_B
1,S001C0340,20ft,1,6.06,2.44,2.59,2.3,4.35,2.05,light,general,4,PORT_B
1,S001C0341,20ft,1,6.06,2.44,2.59,2.3,7.5,5.2,light,general,2,PORT_B
1,S001C0342,20ft,1,6.06,2.44,2.59,2.3,15.64,13.34,medium,general,3,PORT_B
1,S001C0343,20ft,1,6.06,2.44,2.59,2.3,8.75,6.45,light,general,4,PORT_B
1,S001C0344,20ft,1,6.06,2.44,2.59,2.3,10.92,8.62,medium,general,3,PORT_B
1,S001C0345,40ft,2,12.03,2.44,2.59,3.75,18.99,15.24,medium,general,4,PORT_B
1,S001C0346,20ft,1,6.06,2.44,2.59,2.3,4.43,2.13,light,general,3,PORT_B
1,S001C0347,20ft,1,6.06,2.44,2.59,2.3,15.25,12.95,medium,general,3,PORT_B
1,S001C0348,20ft,1,6.06,2.44,2.59,2.3,11.15,8.85,medium,general,4,PORT_B
1,S001C0349,40ft,2,12.03,2.44,2.59,3.75,16.38,12.63,medium,general,3,PORT_B
1,S001C0350,40ft,2,12.03,2.44,2.59,3.75,10.41,6.66,light,general,2,PORT_B
1,S001C0351,20ft,1,6.06,2.44,2.59,2.3,11.21,8.91,medium,general,5,PORT_B
1,S001C0352,20ft,1,6.06,2.44,2.59,2.3,20.29,17.99,heavy,reefer,2,PORT_B
1,S001C0353,20ft,1,6.06,2.44,2.59,2.3,5.84,3.54,light,general,2,PORT_B
1,S001C0354,40ft,2,12.03,2.44,2.59,3.75,13.82,10.07,light,general,1,PORT_B
1,S001C0355,20ft,1,6.06,2.44,2.59,2.3,21.88,19.58,heavy,general,4,PORT_B
1,S001C0356,40ft,2,12.03,2.44,2.59,3.75,20.39,16.64,medium,general,5,PORT_B
1,S001C0357,40ft,2,12.03,2.44,2.59,3.75,20.75,17.0,medium,general,3,PORT_B
1,S001C0358,20ft,1,6.06,2.44,2.59,2.3,14.05,11.75,medium,general,3,PORT_B
1,S001C0359,20ft,1,6.06,2.44,2.59,2.3,13.12,10.82,medium,hazmat,1,PORT_B
1,S001C0360,20ft,1,6.06,2.44,2.59,2.3,10.6,8.3,medium,general,3,PORT_B
1,S001C0361,20ft,1,6.06,2.44,2.59,2.3,9.49,7.19,light,general,1,PORT_B
1,S001C0362,40ft,2,12.03,2.44,2.59,3.75,18.83,15.08,medium,general,5,PORT_B
1,S001C0363,40ft,2,12.03,2.44,2.59,3.75,28.37,24.62,heavy,general,1,PORT_B
1,S001C0364,20ft,1,6.06,2.44,2.59,2.3,21.56,19.26,heavy,general,2,PORT_B
1,S001C0365,20ft,1,6.06,2.44,2.59,2.3,14.31,12.01,medium,hazmat,1,PORT_B
1,S001C0366,20ft,1,6.06,2.44,2.59,2.3,9.69,7.39,light,general,3,PORT_B
1,S001C0367,40ft,2,12.03,2.44,2.59,3.75,12.92,9.17,light,hazmat,1,PORT_B
1,S001C0368,20ft,1,6.06,2.44,2.59,2.3,18.23,15.93,medium,hazmat,5,PORT_B
1,S001C0369,20ft,1,6.06,2.44,2.59,2.3,13.21,10.91,medium,general,3,PORT_B
1,S001C0370,20ft,1,6.06,2.44,2.59,2.3,13.01,10.71,medium,general,5,PORT_B
1,S001C0371,20ft,1,6.06,2.44,2.59,2.3,15.48,13.18,medium,general,1,PORT_B
1,S001C0372,20ft,1,6.06,2.44,2.59,2.3,8.37,6.07,light,general,3,PORT_B
1,S001C0373,20ft,1,6.06,2.44,2.59,2.3,15.55,13.25,medium,general,5,PORT_B
1,S001C0374,20ft,1,6.06,2.44,2.59,2.3,7.8,5.5,light,general,2,PORT_B
1,S001C0375,20ft,1,6.06,2.44,2.59,2.3,8.24,5.94,light,general,4,PORT_B
1,S001C0376,20ft,1,6.06,2.44,2.59,2.3,17.8,15.5,medium,general,3,PORT_B
1,S001C0377,40ft,2,12.03,2.44,2.59,3.75,22.08,18.33,medium,reefer,2,PORT_B
1,S001C0378,40ft,2,12.03,2.44,2.59,3.75,23.33,19.58,medium,general,5,PORT_B
1,S001C0379,20ft,1,6.06,2.44,2.59,2.3,13.69,11.39,medium,reefer,3,PORT_B
1,S001C0380,20ft,1,6.06,2.44,2.59,2.3,5.38,3.08,light,general,2,PORT_B
1,S001C0381,20ft,1,6.06,2.44,2.59,2.3,21.07,18.77,heavy,general,2,PORT_B
1,S001C0382,20ft,1,6.06,2.44,2.59,2.3,6.07,3.77,light,general,1,PORT_B
1,S001C0383,20ft,1,6.06,2.44,2.59,2.3,16.98,14.68,medium,general,5,PORT_B
1,S001C0384,20ft,1,6.06,2.44,2.59,2.3,17.31,15.01,medium,reefer,5,PORT_B
1,S001C0385,20ft,1,6.06,2.44,2.59,2.3,11.53,9.23,medium,general,2,PORT_B
1,S001C0386,40ft,2,12.03,2.44,2.59,3.75,22.22,18.47,medium,reefer,2,PORT_B
1,S001C0387,40ft,2,12.03,2.44,2.59,3.75,19.04,15.29,medium,general,2,PORT_B
1,S001C0388,20ft,1,6.06,2.44,2.59,2.3,16.32,14.02,medium,general,4,PORT_B
1,S001C0389,20ft,1,6.06,2.44,2.59,2.3,12.78,10.48,medium,reefer,4,PORT_B
1,S001C0390,20ft,1,6.06,2.44,2.59,2.3,9.98,7.68,light,reefer,4,PORT_B
1,S001C0391,20ft,1,6.06,2.44,2.59,2.3,16.52,14.22,medium,hazmat,5,PORT_B
1,S001C0392,20ft,1,6.06,2.44,2.59,2.3,11.6,9.3,medium,general,2,PORT_B
1,S001C0393,40ft,2,12.03,2.44,2.59,3.75,9.75,6.0,light,general,4,PORT_B
1,S001C0394,20ft,1,6.06,2.44,2.59,2.3,11.12,8.82,medium,reefer,5,PORT_B
1,S001C0395,20ft,1,6.06,2.44,2.59,2.3,8.88,6.58,light,general,3,PORT_B
1,S001C0396,20ft,1,6.06,2.44,2.59,2.3,19.14,16.84,heavy,hazmat,4,PORT_B
1,S001C0397,20ft,1,6.06,2.44,2.59,2.3,19.57,17.27,heavy,reefer,4,PORT_B
1,S001C0398,20ft,1,6.06,2.44,2.59,2.3,20.66,18.36,heavy,general,4,PORT_B
1,S001C0399,20ft,1,6.06,2.44,2.59,2.3,6.62,4.32,light,reefer,1,PORT_B
1,S001C0400,20ft,1,6.06,2.44,2.59,2.3,6.21,3.91,light,reefer,1,PORT_B
1,S001C0401,40ft,2,12.03,2.44,2.59,3.75,22.08,18.33,medium,general,2,PORT_B
1,S001C0402,20ft,1,6.06,2.44,2.59,2.3,9.28,6.98,light,hazmat,2,PORT_B
1,S001C0403,40ft,2,12.03,2.44,2.59,3.75,19.34,15.59,medium,general,1,PORT_B
1,S001C0404,20ft,1,6.06,2.44,2.59,2.3,5.59,3.29,light,reefer,2,PORT_B
1,S001C0405,40ft,2,12.03,2.44,2.59,3.75,27.56,23.81,heavy,general,4,PORT_B
1,S001C0406,20ft,1,6.06,2.44,2.59,2.3,12.2,9.9,medium,reefer,1,PORT_B
1,S001C0407,20ft,1,6.06,2.44,2.59,2.3,8.13,5.83,light,general,5,PORT_B
1,S001C0408,20ft,1,6.06,2.44,2.59,2.3,9.32,7.02,light,general,4,PORT_B
1,S001C0409,40ft,2,12.03,2.44,2.59,3.75,20.81,17.06,medium,hazmat,5,PORT_B
1,S001C0410,20ft,1,6.06,2.44,2.59,2.3,12.63,10.33,medium,general,1,PORT_B
1,S001C0411,40ft,2,12.03,2.44,2.59,3.75,20.32,16.57,medium,general,2,PORT_B
1,S001C0412,40ft,2,12.03,2.44,2.59,3.75,19.94,16.19,medium,hazmat,3,PORT_B
1,S001C0413,20ft,1,6.06,2.44,2.59,2.3,21.4,19.1,heavy,hazmat,5,PORT_B
1,S001C0414,40ft,2,12.03,2.44,2.59,3.75,14.74,10.99,light,general,1,PORT_B
1,S001C0415,40ft,2,12.03,2.44,2.59,3.75,18.74,14.99,medium,general,1,PORT_B
1,S001C0416,20ft,1,6.06,2.44,2.59,2.3,13.06,10.76,medium,general,1,PORT_B
1,S001C0417,40ft,2,12.03,2.44,2.59,3.75,21.8,18.05,medium,general,2,PORT_B
1,S001C0418,20ft,1,6.06,2.44,2.59,2.3,6.33,4.03,light,general,2,PORT_B
1,S001C0419,40ft,2,12.03,2.44,2.59,3.75,23.6,19.85,medium,general,4,PORT_B
1,S001C0420,40ft,2,12.03,2.44,2.59,3.75,8.83,5.08,light,reefer,4,PORT_B
1,S001C0421,20ft,1,6.06,2.44,2.59,2.3,4.56,2.26,light,reefer,2,PORT_B
1,S001C0422,20ft,1,6.06,2.44,2.59,2.3,6.16,3.86,light,reefer,4,PORT_B
1,S001C0423,20ft,1,6.06,2.44,2.59,2.3,10.59,8.29,medium,general,2,PORT_B
1,S001C0424,20ft,1,6.06,2.44,2.59,2.3,8.99,6.69,light,general,3,PORT_B
1,S001C0425,20ft,1,6.06,2.44,2.59,2.3,6.51,4.21,light,general,4,PORT_B
1,S001C0426,40ft,2,12.03,2.44,2.59,3.75,23.4,19.65,medium,general,3,PORT_B
1,S001C0427,20ft,1,6.06,2.44,2.59,2.3,14.28,11.98,medium,general,5,PORT_B
1,S001C0428,20ft,1,6.06,2.44,2.59,2.3,16.12,13.82,medium,reefer,1,PORT_B
1,S001C0429,20ft,1,6.06,2.44,2.59,2.3,16.88,14.58,medium,general,5,PORT_B
1,S001C0430,20ft,1,6.06,2.44,2.59,2.3,4.78,2.48,light,general,3,PORT_B
1,S001C0431,20ft,1,6.06,2.44,2.59,2.3,16.04,13.74,medium,general,2,PORT_B
1,S001C0432,40ft,2,12.03,2.44,2.59,3.75,19.33,15.58,medium,reefer,3,PORT_B
1,S001C0433,40ft,2,12.03,2.44,2.59,3.75,25.47,21.72,heavy,general,1,PORT_B
1,S001C0434,20ft,1,6.06,2.44,2.59,2.3,13.55,11.25,medium,general,5,PORT_B
1,S001C0435,40ft,2,12.03,2.44,2.59,3.75,23.37,19.62,medium,general,2,PORT_B
1,S001C0436,40ft,2,12.03,2.44,2.59,3.75,19.26,15.51,medium,general,2,PORT_B
1,S001C0437,20ft,1,6.06,2.44,2.59,2.3,8.17,5.87,light,general,3,PORT_B
1,S001C0438,20ft,1,6.06,2.44,2.59,2.3,18.48,16.18,heavy,reefer,2,PORT_B
1,S001C0439,40ft,2,12.03,2.44,2.59,3.75,18.72,14.97,medium,general,4,PORT_B
1,S001C0440,40ft,2,12.03,2.44,2.59,3.75,8.85,5.1,light,general,3,PORT_B
1,S001C0441,20ft,1,6.06,2.44,2.59,2.3,5.97,3.67,light,general,1,PORT_B
1,S001C0442,20ft,1,6.06,2.44,2.59,2.3,14.29,11.99,medium,hazmat,4,PORT_B
1,S001C0443,40ft,2,12.03,2.44,2.59,3.75,13.95,10.2,light,general,4,PORT_B
1,S001C0444,20ft,1,6.06,2.44,2.59,2.3,19.93,17.63,heavy,general,4,PORT_B
1,S001C0445,20ft,1,6.06,2.44,2.59,2.3,9.42,7.12,light,reefer,4,PORT_B
1,S001C0446,20ft,1,6.06,2.44,2.59,2.3,20.84,18.54,heavy,hazmat,1,PORT_B
1,S001C0447,40ft,2,12.03,2.44,2.59,3.75,29.92,26.17,heavy,hazmat,3,PORT_B
1,S001C0448,40ft,2,12.03,2.44,2.59,3.75,12.09,8.34,light,reefer,3,PORT_B
1,S001C0449,20ft,1,6.06,2.44,2.59,2.3,17.72,15.42,medium,general,2,PORT_B
1,S001C0450,20ft,1,6.06,2.44,2.59,2.3,11.27,8.97,medium,general,2,PORT_B
1,S001C0451,20ft,1,6.06,2.44,2.59,2.3,7.26,4.96,light,reefer,3,PORT_B
1,S001C0452,40ft,2,12.03,2.44,2.59,3.75,19.49,15.74,medium,general,5,PORT_B
1,S001C0453,20ft,1,6.06,2.44,2.59,2.3,10.99,8.69,medium,general,3,PORT_B
1,S001C0454,20ft,1,6.06,2.44,2.59,2.3,22.4,20.1,heavy,hazmat,5,PORT_B
1,S001C0455,20ft,1,6.06,2.44,2.59,2.3,16.89,14.59,medium,general,1,PORT_B
1,S001C0456,20ft,1,6.06,2.44,2.59,2.3,21.96,19.66,heavy,general,4,PORT_B
1,S001C0457,20ft,1,6.06,2.44,2.59,2.3,13.06,10.76,medium,general,5,PORT_B
1,S001C0458,40ft,2,12.03,2.44,2.59,3.75,21.89,18.14,medium,general,2,PORT_B
1,S001C0459,20ft,1,6.06,2.44,2.59,2.3,17.25,14.95,medium,general,1,PORT_B
1,S001C0460,20ft,1,6.06,2.44,2.59,2.3,5.29,2.99,light,general,3,PORT_B
1,S001C0461,40ft,2,12.03,2.44,2.59,3.75,15.33,11.58,light,general,5,PORT_B
1,S001C0462,20ft,1,6.06,2.44,2.59,2.3,12.3,10.0,medium,general,5,PORT_B
1,S001C0463,20ft,1,6.06,2.44,2.59,2.3,6.12,3.82,light,general,5,PORT_B
1,S001C0464,20ft,1,6.06,2.44,2.59,2.3,11.65,9.35,medium,general,5,PORT_B
1,S001C0465,20ft,1,6.06,2.44,2.59,2.3,8.05,5.75,light,hazmat,5,PORT_B
1,S001C0466,20ft,1,6.06,2.44,2.59,2.3,14.81,12.51,medium,general,1,PORT_B
1,S001C0467,20ft,1,6.06,2.44,2.59,2.3,8.15,5.85,light,general,5,PORT_B
1,S001C0468,20ft,1,6.06,2.44,2.59,2.3,16.44,14.14,medium,reefer,4,PORT_B
1,S001C0469,40ft,2,12.03,2.44,2.59,3.75,19.73,15.98,medium,general,5,PORT_B
1,S001C0470,20ft,1,6.06,2.44,2.59,2.3,12.72,10.42,medium,hazmat,2,PORT_B
1,S001C0471,40ft,2,12.03,2.44,2.59,3.75,19.38,15.63,medium,general,1,PORT_B
1,S001C0472,20ft,1,6.06,2.44,2.59,2.3,14.17,11.87,medium,hazmat,2,PORT_B
1,S001C0473,20ft,1,6.06,2.44,2.59,2.3,12.8,10.5,medium,general,3,PORT_B
1,S001C0474,40ft,2,12.03,2.44,2.59,3.75,25.91,22.16,heavy,reefer,4,PORT_B
1,S001C0475,20ft,1,6.06,2.44,2.59,2.3,14.42,12.12,medium,general,1,PORT_B
1,S001C0476,20ft,1,6.06,2.44,2.59,2.3,5.04,2.74,light,hazmat,4,PORT_B
1,S001C0477,20ft,1,6.06,2.44,2.59,2.3,4.6,2.3,light,general,4,PORT_B
1,S001C0478,40ft,2,12.03,2.44,2.59,3.75,23.45,19.7,medium,general,2,PORT_B
1,S001C0479,20ft,1,6.06,2.44,2.59,2.3,22.41,20.11,heavy,hazmat,2,PORT_B
1,S001C0480,40ft,2,12.03,2.44,2.59,3.75,15.72,11.97,light,general,4,PORT_B
1,S001C0481,20ft,1,6.06,2.44,2.59,2.3,21.14,18.84,heavy,general,1,PORT_B
1,S001C0482,20ft,1,6.06,2.44,2.59,2.3,18.03,15.73,medium,general,2,PORT_B
1,S001C0483,40ft,2,12.03,2.44,2.59,3.75,16.15,12.4,medium,general,4,PORT_B
1,S001C0484,40ft,2,12.03,2.44,2.59,3.75,27.84,24.09,heavy,general,4,PORT_B
1,S001C0485,20ft,1,6.06,2.44,2.59,2.3,17.08,14.78,medium,general,4,PORT_B
1,S001C0486,20ft,1,6.06,2.44,2.59,2.3,22.45,20.15,heavy,hazmat,4,PORT_B
1,S001C0487,20ft,1,6.06,2.44,2.59,2.3,4.61,2.31,light,general,5,PORT_B
1,S001C0488,20ft,1,6.06,2.44,2.59,2.3,6.03,3.73,light,general,4,PORT_B
1,S001C0489,20ft,1,6.06,2.44,2.59,2.3,14.7,12.4,medium,hazmat,5,PORT_B
1,S001C0490,40ft,2,12.03,2.44,2.59,3.75,16.78,13.03,medium,reefer,1,PORT_B
1,S001C0491,20ft,1,6.06,2.44,2.59,2.3,10.22,7.92,light,general,5,PORT_B
1,S001C0492,20ft,1,6.06,2.44,2.59,2.3,11.89,9.59,medium,general,5,PORT_B
1,S001C0493,20ft,1,6.06,2.44,2.59,2.3,10.66,8.36,medium,general,2,PORT_B
1,S001C0494,40ft,2,12.03,2.44,2.59,3.75,11.54,7.79,light,general,4,PORT_B
1,S001C0495,20ft,1,6.06,2.44,2.59,2.3,14.42,12.12,medium,general,3,PORT_B
1,S001C0496,40ft,2,12.03,2.44,2.59,3.75,10.89,7.14,light,general,5,PORT_B
1,S001C0497,40ft,2,12.03,2.44,2.59,3.75,20.5,16.75,medium,general,5,PORT_B
1,S001C0498,20ft,1,6.06,2.44,2.59,2.3,15.97,13.67,medium,general,3,PORT_B
1,S001C0499,20ft,1,6.06,2.44,2.59,2.3,13.25,10.95,medium,hazmat,1,PORT_B
1,S001C0500,20ft,1,6.06,2.44,2.59,2.3,16.67,14.37,medium,hazmat,1,PORT_B
1,S001C0501,40ft,2,12.03,2.44,2.59,3.75,23.49,19.74,medium,general,5,PORT_B
1,S001C0502,40ft,2,12.03,2.44,2.59,3.75,8.16,4.41,light,general,4,PORT_B
1,S001C0503,20ft,1,6.06,2.44,2.59,2.3,16.07,13.77,medium,general,4,PORT_B
1,S001C0504,20ft,1,6.06,2.44,2.59,2.3,12.24,9.94,medium,reefer,5,PORT_B
1,S001C0505,40ft,2,12.03,2.44,2.59,3.75,7.9,4.15,light,general,3,PORT_B
1,S001C0506,20ft,1,6.06,2.44,2.59,2.3,8.44,6.14,light,general,4,PORT_B
1,S001C0507,20ft,1,6.06,2.44,2.59,2.3,17.66,15.36,medium,hazmat,1,PORT_B
1,S001C0508,40ft,2,12.03,2.44,2.59,3.75,9.41,5.66,light,reefer,3,PORT_B
1,S001C0509,40ft,2,12.03,2.44,2.59,3.75,18.76,15.01,medium,hazmat,2,PORT_B
1,S001C0510,20ft,1,6.06,2.44,2.59,2.3,20.25,17.95,heavy,general,3,PORT_B
1,S001C0511,40ft,2,12.03,2.44,2.59,3.75,21.52,17.77,medium,general,3,PORT_B
1,S001C0512,40ft,2,12.03,2.44,2.59,3.75,23.41,19.66,medium,general,3,PORT_B
1,S001C0513,40ft,2,12.03,2.44,2.59,3.75,15.28,11.53,light,hazmat,3,PORT_B
1,S001C0514,40ft,2,12.03,2.44,2.59,3.75,9.41,5.66,light,reefer,4,PORT_B
1,S001C0515,20ft,1,6.06,2.44,2.59,2.3,14.78,12.48,medium,general,3,PORT_B
1,S001C0516,20ft,1,6.06,2.44,2.59,2.3,8.36,6.06,light,general,4,PORT_B
1,S001C0517,20ft,1,6.06,2.44,2.59,2.3,17.94,15.64,medium,general,2,PORT_B
1,S001C0518,20ft,1,6.06,2.44,2.59,2.3,10.03,7.73,light,reefer,1,PORT_B
1,S001C0519,20ft,1,6.06,2.44,2.59,2.3,22.04,19.74,heavy,hazmat,4,PORT_B
1,S001C0520,20ft,1,6.06,2.44,2.59,2.3,7.53,5.23,light,general,5,PORT_B
1,S001C0521,40ft,2,12.03,2.44,2.59,3.75,8.62,4.87,light,general,5,PORT_B
1,S001C0522,20ft,1,6.06,2.44,2.59,2.3,8.32,6.02,light,general,5,PORT_B
1,S001C0523,20ft,1,6.06,2.44,2.59,2.3,10.72,8.42,medium,hazmat,4,PORT_B
1,S001C0524,20ft,1,6.06,2.44,2.59,2.3,11.1,8.8,medium,reefer,2,PORT_B
1,S001C0525,20ft,1,6.06,2.44,2.59,2.3,23.87,21.57,heavy,reefer,2,PORT_B
1,S001C0526,20ft,1,6.06,2.44,2.59,2.3,17.35,15.05,medium,general,4,PORT_B
1,S001C0527,20ft,1,6.06,2.44,2.59,2.3,16.35,14.05,medium,general,3,PORT_B
1,S001C0528,20ft,1,6.06,2.44,2.59,2.3,4.65,2.35,light,general,1,PORT_B
1,S001C0529,40ft,2,12.03,2.44,2.59,3.75,20.03,16.28,medium,general,1,PORT_B
1,S001C0530,20ft,1,6.06,2.44,2.59,2.3,17.0,14.7,medium,reefer,1,PORT_B
1,S001C0531,20ft,1,6.06,2.44,2.59,2.3,11.79,9.49,medium,reefer,3,PORT_B
1,S001C0532,20ft,1,6.06,2.44,2.59,2.3,7.71,5.41,light,hazmat,1,PORT_B
1,S001C0533,20ft,1,6.06,2.44,2.59,2.3,10.23,7.93,light,hazmat,5,PORT_B
1,S001C0534,20ft,1,6.06,2.44,2.59,2.3,17.81,15.51,medium,general,5,PORT_B
1,S001C0535,20ft,1,6.06,2.44,2.59,2.3,9.15,6.85,light,reefer,3,PORT_B
1,S001C0536,20ft,1,6.06,2.44,2.59,2.3,15.49,13.19,medium,hazmat,2,PORT_B
1,S001C0537,20ft,1,6.06,2.44,2.59,2.3,16.63,14.33,medium,reefer,5,PORT_B
1,S001C0538,40ft,2,12.03,2.44,2.59,3.75,17.15,13.4,medium,general,4,PORT_B
1,S001C0539,20ft,1,6.06,2.44,2.59,2.3,10.99,8.69,medium,general,1,PORT_B
1,S001C0540,20ft,1,6.06,2.44,2.59,2.3,21.02,18.72,heavy,general,2,PORT_B
